4.8588736000000e-06 2.7940437303765e-02
1.7739201000000e-01 2.0213130773391e-03
2.0675345000000e-01 1.9453775876965e-03
3.2201128000000e-01 1.7414031596999e-03
3.5436466000000e-01 1.7002175643204e-03
4.1350690000000e-01 1.6358610398089e-03
2.067534500000 1.0939662106608e-03
2.379305600000 1.0562203792897e-03
2.477624000000 1.0455823647326e-03
3.100232700000 9.8859526553993e-04
6.531427000000 8.2056895136174e-04
9.224384600000 7.5271877531541e-04
9.926904000000 7.3903268108658e-04
12.38812000000 6.9922306946922e-04
61.94059900000 4.6759865061068e-04
999.3083300000 2.3331476454486e-04
1030.214800000 2.3154486459845e-04
1350.416700000 2.1639645875408e-04
1448.272900000 2.1264466848355e-04
1545.322200000 2.0922440357673e-04
2126.187900000 1.9318201374178e-04
2306.096200000 1.8929874922024e-04
2910.606800000 1.7859578892420e-04
3364.674500000 1.7223893650072e-04
3586.034700000 1.6951708571926e-04
3660.470100000 1.6864865559558e-04
3733.406000000 1.6781887065640e-04
3775.724200000 1.6734665409786e-04
4234.357300000 1.6261860232272e-04
4270.548400000 1.6227297091987e-04
4402.239400000 1.6104553383650e-04
4441.370400000 1.6068963008188e-04
4481.203300000 1.6033134567607e-04
4751.069700000 1.5800442471890e-04
4858.873600000 1.5712062539797e-04
5098.511900000 1.5524093154332e-04
5334.386100000 1.5349562015033e-04
5470.666100000 1.5253062411803e-04
5480.667300000 1.5246099143430e-04
5500.779800000 1.5232143917389e-04
5531.226900000 1.5211138856694e-04
5699.477200000 1.5097614927592e-04
5983.882200000 1.4914934161382e-04
6284.958100000 1.4733010649023e-04
6405.822600000 1.4663018165492e-04
6691.796900000 1.4503786947425e-04
6706.767300000 1.4495686566646e-04
6891.781600000 1.4397405043806e-04
6923.614300000 1.4380827698214e-04
7004.497700000 1.4339131586849e-04
7532.474900000 1.4080973337390e-04
7706.748100000 1.4000685769365e-04
7910.092300000 1.3909826457243e-04
7994.466700000 1.3872978875567e-04
8444.859200000 1.3684186868137e-04
8791.568900000 1.3547229977092e-04
9002.777800000 1.3467065319905e-04
9224.384600000 1.3385442996931e-04
9487.104400000 1.3291796376773e-04
10630.94000000 1.2918859726662e-04
11991.70000000 1.2535651521066e-04
12439.52300000 1.2421274732838e-04
12596.32400000 1.2382437475267e-04
12703.07200000 1.2356341695241e-04
15778.55300000 1.1704431012780e-04
16031.68400000 1.1657953358864e-04
16382.10400000 1.1595104839918e-04
16472.11500000 1.1579232067746e-04
21261.87900000 1.0863422961049e-04
21882.66400000 1.0785543914536e-04
22043.56600000 1.0765808154202e-04
22206.85200000 1.0745963222751e-04
22884.92400000 1.0665463427289e-04
33990.07900000 9.6611551361254e-05
34900.17500000 9.5975459106205e-05
34981.62200000 9.5919545836322e-05
35394.62800000 9.5638501186134e-05
37996.51500000 9.3957436272366e-05
47966.80000000 8.8640441971374e-05
49965.41700000 8.7740422301510e-05
59958.50000000 8.3830954212760e-05
67067.67300000 8.1515235934315e-05
67520.83300000 8.1378119814969e-05
79944.66700000 7.8013493252240e-05
83975.49000000 7.7059992565423e-05
99269.04000000 7.3903268108658e-05
99930.83300000 7.3780606770766e-05
1.0094024000000e+05 7.3595458650891e-05
1.0197024000000e+05 7.3408903830513e-05
1.0409462000000e+05 7.3031467656567e-05
1.0482255000000e+05 7.2904346151937e-05
1.0783903000000e+05 7.2389088179414e-05
1.1991700000000e+05 7.0493148884808e-05
1.4275833000000e+05 6.7486473500251e-05
1.4989625000000e+05 6.6668304050019e-05
1.9986167000000e+05 6.2041847438357e-05
2.0964510000000e+05 6.1305003335580e-05
2.2043566000000e+05 6.0540588241791e-05
2.3605709000000e+05 5.9513136203916e-05
2.4982708000000e+05 5.8675557062253e-05
3.0009259000000e+05 5.6047117464486e-05
5.9958500000000e+05 4.7141609883975e-05
6.0809838000000e+05 4.6975740826807e-05
7.1379167000000e+05 4.5130924554206e-05
8.0158422000000e+05 4.3840935186936e-05
9.9930833000000e+05 4.1489884184821e-05
1.0337672000000e+06 4.1139727652880e-05
1.1896528000000e+06 3.9720256253377e-05
1.5614193000000e+06 3.7109680362096e-05
1.6117876000000e+06 3.6816300563936e-05
1.7429797000000e+06 3.6103060337641e-05
1.8505710000000e+06 3.5566461658991e-05
2.0394048000000e+06 3.4712927411915e-05
7.9944667000000e+06 2.4670032690325e-05
8.6896377000000e+06 2.4161098842173e-05
9.9930833000000e+06 2.3331476454486e-05
1.1103426000000e+07 2.2724945419451e-05
1.2978030000000e+07 2.1855709323122e-05
1.3034457000000e+07 2.1832017134772e-05
1.3265155000000e+07 2.1736470054491e-05
1.3943837000000e+07 2.1467008344378e-05
1.9986167000000e+07 1.9619354814989e-05
2.9979250000000e+07 1.7728088394275e-05
3.0009259000000e+07 1.7723654747478e-05
